ncesid,state_id,District,ADM,ADM_persqmile,stpov_count,stpov_rate,ELL_count,ELL_rate,sr_BEP,srpp_BEP,lr_BEP,lrpp_BEP,slr_BEP,slrpp_BEP,lr,lrpp,lr_pct,sr,srpp,sr_pct,slr,slrpp,perpupil_transp,total_transport_aid,transp_cost_perpupil
4702220,470,Knox County,58917.625765000004,509.1659243047514,16468,0.2795088869616808,3708,0.06293532626025701,230236000,3907.7609969947503,301881000,5123.780805494242,532117000,9031.541802488991,282897189.55,4724.401963092852,0.4871895779967618,234522087.90999997,3916.5345342351366,0.40388070741013254,517419277.46,8640.93649732799,58346.12635,20297653.160750482,347.8834745427874
4702280,480,Lake County,708.34125,178.37855703852932,457,0.6451692598729779,1,0.0014117489275119867,5194000,7332.623929497259,1575000,2223.504560831379,6769000,9556.128490328638,1403548,1996.5120910384069,0.15311824709985303,6512353,9263.660028449502,0.7104566967823467,7915901,11260.172119487908,767.5102983333333,284324.77742970525,370.4507653475442
4700154,797,Lakeland,1738.1000000000001,17.371098473869896,161,0.09262988320579943,116,0.06673954317933375,9088000,5228.698003567113,7779000,4475.5767792417,16867000,9704.274782808814,8626169.56,4721.494012041599,0.45056191404114976,9578296,5242.63601532567,0.5002933630037164,18204465.560000002,9964.13002736727,1324.628125,355715.9793843805,268.54025871176526
4702310,490,Lauderdale County,3752.0723125000004,478.5196164392297,1874,0.4994573248913096,30,0.007995581508398766,24663000,6573.167558054625,8630000,2300.0622805827115,33293000,8873.229838637337,7986932.510000001,2158.6304081081084,0.1937160097292021,26884162.3,7265.989810810811,0.6520516655358902,34871094.81,9424.620218918919,4034.2749466666664,1478018.122719734,366.3652433855436
4702340,500,Lawrence County,6725.6129025,596.4008958499602,2319,0.3448012892829435,41,0.006096098689349153,39256000,5836.791467050984,20342000,3024.557061920499,59598000,8861.348528971483,13523586,2021.4627802690584,0.21332953068061197,41638057,6223.924813153961,0.6568248361242773,55161643,8245.38759342302,6608.9073874999995,2426365.2534851655,367.1356112622127
4702370,951,Lebanon City,3703.220915,46.81340119586378,1252,0.33808407025590587,264,0.07128929276961593,17968000,4851.992471532042,19238000,5194.937175385877,37206000,10046.929646917919,18918530,4994.332101372756,0.45757007781593445,19296610,5094.142027455121,0.4667144508206366,38215140,10088.474128827878,3552.9740899999997,1187114.1573316352,334.11843916138304
4702400,531,Lenoir City,2228.0565224999996,7.998163924098343,674,0.3025057906716548,372,0.16696165301165516,10643000,4776.808798395285,12096000,5428.946652766078,22739000,10205.755451161363,11540321,4881.692470389171,0.4428709488844817,11321967,4789.326142131979,0.43449140353451077,22862288,9671.018612521151,2213.1589975,627633.3750526882,283.5916333899495
4702430,510,Lewis County,1614.5010475000001,267.21301679907316,540,0.33446865880711046,11,0.00681325045718188,10037000,6216.781348975866,4111000,2546.297511770428,14148000,8763.078860746295,3687615.74,2255.4224709480122,0.2182552509063368,11007992.46,6732.717100917432,0.6515191185110745,14695608.200000001,8988.139571865444,1661.346845833333,660037.0103968496,397.2903142123669
4702460,391,Lexington City,804.375,11.036827156597742,393,0.4885780885780886,8,0.009945609945609946,4865000,6048.174048174048,3012000,3744.5221445221446,7877000,9792.696192696192,2526908,3081.5951219512194,0.2855974876054202,5470453,6671.284146341463,0.6182843351889082,7997361,9752.879268292683,NA,NA,NA
4702490,520,Lincoln County,3713.0302699999997,533.0983876525485,1059,0.2852117874061932,55,0.014812699062644595,21542000,5801.730240136179,10691000,2879.31937597697,32233000,8681.049616113149,8547495,2268.4434713375795,0.23930893195528263,23709728,6292.390658174098,0.6638143321090284,32257223,8560.834129511677,3761.6707499999998,1610252.962611068,428.06855507252146
4702520,530,Loudon County,4656.897655000001,227.2766059053197,1023,0.21967414269919142,193,0.04144389984451998,21746000,4669.632362792391,23105000,4961.457543562871,44851000,9631.089906355262,20328886.659999996,4374.625922100279,0.4144524504470475,24342432.49,5238.311273940176,0.4962780777942674,44671319.14999999,9612.937196040455,4660.5840025,1553836.3515122083,333.39949471540683
4702550,560,Macon County,3870.19625,297.5243119618696,1589,0.41057349481954564,155,0.0400496486450784,24813000,6411.302786002131,8261000,2134.5170803676947,33074000,8545.819866369826,6345503,1624.1369337087278,0.17175147417802863,25901954,6629.627335551574,0.7010789820115892,32247457,8253.764269260302,3785.1347875000006,1544958.0096854288,408.1645955614278
4702580,570,Madison County,12073.5553675,531.1259619699102,5425,0.4493291192918365,532,0.04406324266603816,51536000,4268.5023948062835,50698000,4199.094505042862,102234000,8467.596899849144,47606945.32,3945.217976298997,0.39177316995739564,55158613.39999999,4571.029535095715,0.4539183238268831,102765558.72,8516.247511394713,12373.672524166666,4821052.406159109,389.6217874477646
4702610,161,Manchester City,1342.2003925,12.313765068807339,510,0.37997306724822766,161,0.11995228201365618,7654000,5702.576189643009,7322000,5455.221173316711,14976000,11157.79736295972,7113314.04,5106.470954773869,0.4140951572900789,8382090,6017.293610911702,0.4879558047699518,15495404.04,11123.76456568557,1316.4166708333335,193740.38017848515,147.17253622733398
4702640,580,Marion County,3922.9248000000002,485.39034892353374,1460,0.3721712942343427,49,0.012490680422933418,20686000,5273.1064332408305,11993000,3057.1577614742955,32679000,8330.264194715126,10198780.879999997,2617.0851629458552,0.27036720947548937,22298256.259999998,5721.903069027457,0.5911213695166243,32497037.139999993,8338.988231973311,3994.374225,1596062.3971690903,399.57758268608154
4702670,590,Marshall County,5368.155000000001,370.4475191498172,1541,0.28706324612459955,196,0.0365116133941736,29779000,5547.343547270896,16458000,3065.85782265974,46237000,8613.201369930635,14225787,2651.5912395153773,0.28960062303541784,30479516,5681.17726001864,0.6204849561868168,44705303,8332.768499534017,5382.386533333333,1764364.973469489,327.80346832073593
4702700,052,Maryville City,5288.599155,16.859639493885563,888,0.1679083579553308,164,0.031010102144903438,23031000,4354.83940548336,36752000,6949.288256277385,59783000,11304.127661760745,31742284.310000002,5914.344011552078,0.5424513745582239,23735789.08,4422.543148872741,0.4056264913679767,55478073.39,10336.887160424818,5164.086458333332,1324440.9689223345,256.4714939629007
4702760,600,Maury County,12469.36884,593.6663892591887,4266,0.3421183585744345,526,0.04218337004457397,59526000,4773.7781088846195,48961000,3926.5018645482623,108487000,8700.279973432882,47369486.660000004,3752.9303327523376,0.3928078265877643,61454281.150000006,4868.822781651086,0.5096049021242426,108823767.81,8621.753114403422,12197.087444166666,4160902.3023980362,341.1390072789889
4702790,094,McKenzie Special School District,1230.7899375,52.76246141809919,395,0.32093210056813615,18,0.014624753949940382,7489000,6084.710129505751,3019000,2452.896231937223,10508000,8537.606361442973,2458847,2028.7516501650166,0.21452756981675378,7689041,6344.093234323433,0.6708474662926902,10147888,8372.84488448845,NA,NA,NA
4702820,540,McMinn County,5293.1476299999995,389.74653044694793,2079,0.39277196581800233,98,0.018514503439232433,26940000,5089.5992107441,13546000,2559.1577917126792,40486000,7648.757002456779,12189309.13,2320.4471977917383,0.24730326343420803,29403666.08,5597.4997296782785,0.596557401322853,41592975.21,7917.946927470018,5475.190782500001,1802850.7719466458,329.27633822532385
4702880,550,McNairy County,3972.289195,532.9070559431178,1404,0.3534485862125152,8,0.0020139520581909697,24867000,6260.118228879355,8705000,2191.431583319049,33572000,8451.549812198404,6376554.21,1628.3335572012256,0.16337149546035593,27786606.300000004,7095.660444330951,0.7119110534463955,34163160.510000005,8723.994001532177,4125.006940833333,2177519.4311759146,527.8826102377449
4702910,610,Meigs County,1703.415,205.28018799710773,711,0.41739681756941205,7,0.004109392015451314,11345000,6660.150345042165,3620000,2125.1427279905365,14965000,8785.293073032703,2937936,1776.261185006046,0.16844365792372673,12008081,7260.024788391777,0.6884714603328331,14946017,9036.285973397824,1679.21875,741312.6105866979,441.4627996422133
4702970,272,Milan Special School District,1878.98838,62.60164517741129,716,0.38105610850025584,13,0.006918616495116377,11844000,6303.391828319875,6415000,3414.0711397055047,18259000,9717.46296802538,6565259.66,3449.952527588019,0.30081128545714997,12768072.86,6709.444487651077,0.5850157661284564,19333332.52,10159.397015239096,1937.7542650000003,715854.3614164887,369.4247378763935
4700150,798,Millington,2466.7926874999994,69.67947255804755,1130,0.45808470477720287,55,0.022296158197120493,13145000,5328.781809111798,13053000,5291.4864172184325,26198000,10620.26822633023,13189427.430000002,5240.138033373064,0.43290877040734627,13655490.059999999,5425.303957091775,0.4482060682739082,26844917.490000002,10665.44199046484,2522.4174358333335,721530.1681315847,286.047090335471
4703000,620,Monroe County,5129.0167325,573.3948275572945,1728,0.33690668019281994,72,0.0140377783413675,29352000,5722.734303830817,13890000,2708.1214050221465,43242000,8430.855708852963,11574268.889999999,2248.3039801864797,0.2324353928512402,31831520.16,6183.278974358975,0.6392431317916076,43405789.05,8431.582954545454,6758.085971666666,2574430.063684635,380.94070931887444
4703030,630,Montgomery County,34776.283749999995,469.0433857545553,9640,0.2772004067283354,995,0.0286114527691591,190932000,5490.293366955865,128896000,3706.4339860638506,319828000,9196.727353019716,106092919.46000001,2954.0825154535837,0.3121105535220592,199656178.35000002,5559.28546945481,0.5873605953733029,305749097.81000006,8513.367984908395,33042.35958333333,12631873.587005258,382.29332730150463
4703060,640,Moore County,858.3329074999999,126.89723647250146,200,0.23300982433788375,1,0.0011650491216894188,4882000,5687.769812087742,4525000,5271.84727564462,9407000,10959.617087732362,3970394,4579.462514417532,0.3942051250699262,5238429.34,6042.0176931949245,0.5201034691128061,9208823.34,10621.480207612456,840.4665825000001,376259.6314424627,447.6794667115306
4703090,650,Morgan County,2772.6220900000003,499.9318589974757,1301,0.4692309149134709,8,0.002885355356885294,18884000,6810.881319927736,5707000,2058.3403777180465,24591000,8869.221697645782,4078409.61,1507.1728048780487,0.13693004821046717,20523266.66,7584.3557501847745,0.6890558236964516,24601676.27,9091.528555062823,2952.157000833333,1293604.077153377,438.18945834798734
4703150,751,Murfreesboro City,8438.99625,56.26635185321003,2728,0.3232611935335319,810,0.0959829790183874,45098000,5344.00047872992,41356000,4900.5828151659625,86454000,10244.583293895883,43482257.52,4985.925641554868,0.4344172775207757,46512215.00999999,5333.357987616098,0.464688610217889,89994472.53,10319.283629170966,8141.048749999999,2141734.416610711,263.0784414121966
4703210,151,Newport City,671.7421999999999,5.138511554613813,238,0.35430258810597287,5,0.007443331682898589,3886000,5784.957383948784,2334000,3474.5472295770614,6220000,9259.504613525845,1983832.29,3109.455,0.2676297088133095,4238610.88,6643.590721003135,0.5718115393652179,6222443.17,9753.045721003135,NA,NA,NA
4703240,012,Oak Ridge,4460.132487500001,85.2944576982655,1273,0.2854175304360843,143,0.03206182784945802,22748000,5100.296922513783,35058000,7860.3046206034915,57806000,12960.601543117275,35292201,7731.040744797371,0.5476370616406909,23688989,5189.263745892662,0.36758739782760075,58981190,12920.304490690032,4388.163359166666,1178180.1067890357,268.4904845959923
4703270,660,Obion County,3146.6598649999996,521.6611182029177,1176,0.37372962139331833,79,0.025105986471149786,17779000,5650.118145197114,10447000,3320.0283628367315,28226000,8970.146508033846,9018155.26,2856.558523915109,0.27941234227131895,19619997.7,6214.760120367438,0.6078925627983578,28638152.96,9071.318644282546,3300.409583333334,1263862.364201591,382.94106603736145
4703300,761,Oneida Special School District,1206.4688099999998,5.947385646046229,347,0.2876162210940207,0,0,7625000,6320.097077354201,3320000,2751.8324323693046,10945000,9071.929509723506,2158468.12,1773.5974691865242,0.17341579857728656,7807712.28,6415.540082169269,0.6272877730053695,9966180.4,8189.137551355793,1220.32842,361912.9958622344,296.5701608934375
4703330,670,Overton County,3034.9519124999997,416.4313820664105,999,0.32916501770108364,6,0.0019769670732797816,18791000,6191.531379000063,7094000,2337.434069641128,25885000,8528.965448641191,5839624,1881.9284563325814,0.19448937295762808,20241341,6523.1521108604575,0.6741402732284696,26080965,8405.08056719304,3028.4736974999996,1352729.4647373836,446.6703692536804
4703360,401,Paris Special School District,1574.3712500000001,24.30222820801754,684,0.4344591531381178,26,0.01651452921285243,8771000,5571.112912535718,6435000,4087.3459801809768,15206000,9658.458892716695,6376839.54,4114.090025806451,0.3616629920793404,9236279,5958.8896774193545,0.523836342104286,15613118.54,10072.979703225807,1635.6267666666665,536877.1727920065,328.2394148428727
4703390,680,Perry County,991.69145,396.83531412565026,382,0.3852004572591606,1,0.0010083781603642946,6453000,6507.0642688307935,2852000,2875.8945133589687,9305000,9382.958782189762,2326732.3499999996,2317.4624999999996,0.20443717770263004,7136713.74,7108.280617529881,0.6270637940273541,9463446.09,9425.74311752988,1022.652795,560793.4170471923,548.3712749713771
4703420,690,Pickett County,617.6280700000001,169.72466886507286,189,0.3060094078949488,0,0,3915000,6338.766306395368,1879000,3042.2840075905224,5794000,9381.05031398589,1443200,2327.7419354838707,0.21658836999092496,4275644,6896.2,0.6416676584128869,5718844,9223.94193548387,683.55959,269239.244900962,393.87823510889814
4703450,700,Polk County,2163.664115,414.09839521531103,1103,0.5097833773519879,7,0.003235252621454139,13863000,6407.186727316962,5427000,2508.245139518802,19290000,8915.431866835763,4334158.8,1998.2290456431535,0.19269832115351462,14920346.080000002,6878.9055232826195,0.6633641666856839,19254504.880000003,8877.134568925774,2283.2137725,934044.6015477753,409.09204946019804
4703480,710,Putnam County,11141.924,382.8708291811278,3730,0.33477162472118815,794,0.07126237802375962,54366000,4879.408619193597,39658000,3559.3493547433995,94024000,8438.757973936996,36996199.2,3234.781778438402,0.3392272597024835,58145175.97,5083.953481682259,0.5331474350268336,95141375.17,8318.73526012066,10876.96231,3342839.342079996,307.3320700032835
4703510,720,Rhea County,4166.17351,318.85607760600027,1813,0.4351715058550214,151,0.03624428978715292,24349000,5844.451735280704,11691000,2806.1721317987067,36040000,8650.623867079412,9798859.309999999,2364.0191338962604,0.23488317138345197,26470593.6,6386.1504463208685,0.6345123219419412,36269452.91,8750.169580217129,4207.374328333333,1877703.6357486283,446.2887038844587
4703540,581,Richard City Special School District,244.85297999999997,4.802922322479404,79,0.32264259148489843,0,0,1442000,5889.248315458526,789000,3222.3418314124665,2231000,9111.590146870993,575425.47,2256.5704705882354,0.22960003875496254,1664143.1400000001,6526.051529411765,0.664008371818865,2239568.6100000003,8782.622000000001,NA,NA,NA
4703590,730,Roane County,6300.489345000001,338.863515570376,2282,0.3621940892275249,14,0.002222049627162729,32110000,5096.4295377282315,28264000,4486.000761580527,60374000,9582.430299308759,26812984.73,4252.654199841396,0.3946390101916955,34316523.79,5442.747627279937,0.5050776374982618,61129508.519999996,9695.401827121332,6465.520260833334,2260084.4610430924,349.55956672724005
4703600,740,Robertson County,10967.0374975,458.9678802050638,3522,0.32114415591292184,905,0.08252000599125334,62752000,5721.873387804563,37969000,3462.1017762230917,100721000,9183.975164027655,33677685,2721.8689889275033,0.28727237459109484,72905873,5892.335973490665,0.6218908235036579,106583558,8614.204962418169,11048.215076666667,4278009.116593565,387.2126933542892
4703660,371,Rogersville City,646.8062500000001,3.555990642799024,233,0.3602315221907642,17,0.026282986597609404,3781000,5845.645430915362,2287000,3535.834726396042,6068000,9381.480157311404,2073904.67,3291.9121746031747,0.3114079379604109,3988317.2100000004,6330.6622380952385,0.5988672749833381,6062221.880000001,9622.574412698414,NA,NA,NA
4703690,750,Rutherford County,45827.19817,558.602593522593,9476,0.20677676965648104,4118,0.08985930112340533,226301000,4938.137373367594,190639000,4159.953207106573,416940000,9098.090580474167,181247483.67,3870.576455250176,0.40831987890065147,235185961.65999997,5022.443497554828,0.5298341330850679,416433445.3299999,8893.019952805003,43714.22065083333,14448500.453113588,330.52174413724
4703720,760,Scott County,2783.3158299999996,497.99889604580414,1355,0.48682940879188696,4,0.0014371347861015114,17737000,6372.614925270627,6275000,2254.505195696746,24012000,8627.120120967373,3756221.1300000004,1340.071755262219,0.13596232644050316,19723781.93,7036.668544416696,0.7139332815072996,23480003.06,8376.740299678915,2805.4795033333335,995220.1767811587,354.74156043510095
4703750,770,Sequatchie County,2147.4042575000003,257.7606838914897,945,0.44006618534889436,41,0.019092818623602823,13332000,6208.4258021920205,6065000,2824.340120784174,19397000,9032.765922976194,5081988.56,2379.208127340824,0.2318328273349237,13951538.03,6531.618927902621,0.6364486005780405,19033526.59,8910.827055243446,2205.5366433333334,760747.4793800028,344.92624807640857
4703780,780,Sevier County,14211.196300000001,584.341953125,3996,0.28118674287821915,1090,0.07670008752183656,43241000,3042.741728928197,112320000,7903.627367387782,155561000,10946.369096315979,104685190.45,7281.434962092231,0.6285663945957558,47314994.129999995,3291.0199714822284,0.28409572684321793,152000184.57999998,10572.454933574458,14236.172691666667,5076190.9616733035,356.56992027391743
4700148,792,Shelby County,114855.0770075,557.5516240734179,71143.7442,0.619421849287118,10588,0.092185737678001,638820000,5561.9657105648475,538878000,4691.808268648076,1177698000,10253.773979212923,525430064.33,4898.110078398837,0.39293211738551187,629934139.24,5872.3072119472,0.471083350475232,1155364203.57,10770.417290346035,115274.57393449999,33155083.435943186,287.618355933219
4703870,800,Smith County,2919.4458274999997,311.0757408098029,850,0.2911511465612218,11,0.003767838367262871,17263000,5913.108521278085,7993000,2737.8483699574663,25256000,8650.956891235552,6403151,2159.578752107926,0.22595033641916648,18381482,6199.48802698145,0.6486340930868026,24784633,8359.066779089377,2991.5993708333335,1219776.7095322795,407.7339771576771
4703900,095,South Carroll Special School District,333.44750000000005,110.74310860179344,98,0.29389933947622937,0,0,2121000,6360.821418664106,1012000,3034.9605260198377,3133000,9395.781944683944,855152,2591.369696969697,0.24194953461993654,2272005,6884.863636363636,0.6428220391277445,3127157,9476.233333333334,NA,NA,NA
4703960,810,Stewart County,2007.2993875000002,436.5592404306221,566,0.28197089259561187,5,0.0024909089451909173,12361000,6158.025094300986,3521000,1754.098079203444,15882000,7912.12317350443,2212093,1128.6188775510204,0.11334703039422458,14866487,7584.942346938776,0.7617546612390821,17078580,8713.561224489797,1993.431410833333,952071.3530281519,477.604269629798
4703990,820,Sullivan County,9128.97465,336.65134970682595,3237,0.35458527645270654,56,0.0061343143284990935,40248000,4408.8193409541345,45609000,4996.070396580628,85857000,9404.889737534762,38520695.88,4295.349674397859,0.4190993544455089,43704015.910000004,4873.329160347904,0.4754930936766153,82224711.79,9168.678834745764,9651.3398275,3890686.0687931986,403.1239328768935
4704020,830,Sumner County,29331.500170000003,533.3872846465786,7516,0.25624328644762934,866,0.029524572387393165,152414000,5196.25655410178,121077000,4127.882968762589,273491000,9324.139522864369,115451778.09,3858.5534604458408,0.3958888302924417,155355210.41,5192.1797536847025,0.5327193183729602,270806988.5,9050.733214130543,28954.375518333327,10747182.992410023,371.17647333147016
4704050,621,Sweetwater City,1425.2684875,59.166776848354026,572,0.40132789366817456,87,0.06104113068029928,8209000,5759.616571891687,3743000,2626.1718636363244,11952000,8385.788435528011,3424039,2465.1108711303095,0.24632752079425907,8776132,6318.309575233981,0.6313604598905452,12200171,8783.4204463642909,1497.66375,244885.3633766976,163.51157820084623
4704080,840,Tipton County,10422.03163,454.8324879986034,3249,0.31174344075561017,68,0.006524639572601259,63131000,6057.456189086619,23643000,2268.5596090442878,86774000,8326.015798130908,19377842,1880.7960788119965,0.2054974156511493,65711200,6377.870523148597,0.6968516813861834,85089042,8258.666601960595,10789.661030833333,4440711.991220487,411.5710381012323
4704100,273,Trenton Special School District,1286.2594450000001,104.26876175421532,591,0.4594718447334705,41,0.03187537332330337,8130000,6320.653295572107,4834000,3758.184259630451,12964000,10078.837555202557,3943599.0000000005,3165.007223113965,0.26426116573901504,9048904.02,7262.362776886035,0.6063684276686496,12992503.02,10427.369999999999,1276.2258774999998,406608.0016708979,318.6019096144663
4704170,850,Trousdale County,1255.27024,114.52150716175532,405,0.3226396891238336,26,0.020712671400542403,7718000,6148.476841130241,3230000,2573.151100913537,10948000,8721.627942043779,2776371.42,2150.5588071262587,0.22040908926014108,8320874.23,6445.293749031759,0.6605731126862261,11097245.65,8595.852556158017,1248.3305174999998,500473.0233624176,400.9138736467825
4704200,162,Tullahoma City,3415.2137274999995,22.621054661367776,1025,0.30012762942081495,48,0.014054757280194261,17161000,5024.868535112786,20217000,5919.688081951821,37378000,10944.556617064607,19302548.17,5502.436764538199,0.46581089416345256,18026973.42,5138.817964652224,0.4350286052326423,37329521.59,10641.254729190423,3381.1166866666663,498548.4892159036,147.45083811567784
4704230,860,Unicoi County,2263.408285,174.41691338522,935,0.41309383119095544,83,0.03667036148540032,13654000,6032.495370140434,5724000,2528.929507740138,19378000,8561.424877880572,4771115,2180.5827239488117,0.20639889646192644,14782195,6756.030621572212,0.6394791857427471,19553310,8936.613345521024,2302.936778333333,875064.40494128,379.9776064953794
4704260,661,Union City,1567.0783675000002,10.966642412260752,613,0.3911738000556631,79,0.050412284183356255,8697000,5549.818171425941,6174000,3939.8157284562217,14871000,9489.633899882163,5570838.569999999,3608.0560686528493,0.3282351290210634,9235224.809999999,5981.363218911916,0.5441416348650138,14806063.379999999,9589.419287564766,1589.1449516666664,326851.70170431444,205.67771452284344
4704290,870,Union County,4350.35387,238.50624287280704,1829,0.4204255687365497,16,0.003677861727602403,29013000,6669.112643933033,5484000,1260.5871071357237,34497000,7929.699751068756,4570269,972.3976595744681,0.11136000353212165,31788222,6763.451489361702,0.7745575838533503,36358491,7735.84914893617,3703.9798183333332,1679147.8849634044,453.33613230078686
4704320,880,Van Buren County,720.2550800000001,258.4338284894152,305,0.4234610882577877,1,0.0013883970106812712,5058000,7022.512080025869,1741000,2417.199195596093,6799000,9439.711275621963,1519600.53,2128.2920588235293,0.18025432469515948,5913800.06,8282.633137254901,0.7014922771825393,7433400.59,10410.925196078431,709.0685933333333,289229.96179542306,407.9012446958795
4704350,890,Warren County,6276.18785,418.4683191092146,2509,0.3997649624206197,414,0.0659636087852278,36294000,5782.8097035049705,18699000,2979.356330132789,54993000,8762.166033637759,20089370.45,3199.453806338589,0.30050805645642303,38611391,6149.289855072464,0.5775708151416474,58700761.45,9348.743661411054,6369.054315,2234676.7315146434,350.86476280343095
4704380,900,Washington County,8329.55425,288.28969819679503,2262,0.27156315117342567,45,0.0054024499570310145,35632000,4277.779930420646,33992000,4080.8906430977386,69624000,8358.670573518386,32444703.709999997,3881.8740978703036,0.4224768986747407,37669612.169999994,4507.012702799712,0.4905127525931679,70114315.88,8388.886800670016,8480.666343333332,4011680.9654277926,473.0384150275388
4704440,910,Wayne County,2055.767785,673.3599033737307,513,0.2495418031857134,1,4.8643626351990916e-4,14434000,7021.221027646369,4928000,2397.1579066261124,19362000,9418.378934272481,3220261.12,1555.6817004830918,0.14291894845153927,16053793.81,7755.455946859904,0.7124861135431868,19274054.93,9311.137647342995,2177.549805,1175234.9728782373,539.7052091206874
4704470,920,Weakley County,3986.88008,562.4830812641084,1524,0.38225378476896654,30,0.0075246808025387114,22893000,5742.083920417291,11443000,2870.1640807816825,34336000,8612.248001198972,9296962,2354.257280324133,0.2382768146867956,24595279.82,6228.229886047101,0.6303655895162337,33892241.82,8582.487166371233,4128.171819166667,1623888.579168408,393.3674881527131
4704490,097,West Carroll Special School District,862.959595,200.0369946685211,355,0.41137499606803724,1,0.001158802805825457,5379000,6233.200292535133,2682000,3107.9091252238754,8061000,9341.109417759008,2197585.8600000003,2447.2002895322944,0.2366048804618394,5793481,6451.537861915367,0.6237598741479605,7991066.86,8898.738151447662,NA,NA,NA
4704500,930,White County,3774.91625,363.67208574181114,1492,0.3952405566613564,25,0.006622663482931575,22569000,5978.675685851308,8993000,2382.304508080146,31562000,8360.980193931455,6558030.19,1739.5305543766578,0.18550635286083142,23657628.53,6275.233031830239,0.6692010037752895,30215658.720000003,8014.763586206897,3848.2194283333333,1466747.1745943942,381.1495684978763
4704530,940,Williamson County,39919.986135,556.1668241219332,1361,0.034093198213982795,877,0.021968945505997733,137326000,3440.031254910655,320178000,8020.49376763893,457504000,11460.525022549586,349455317.16999996,8592.670514888488,0.6924120912939039,140978637.34999996,3466.4889067840363,0.27933560692622483,490433954.5199999,12059.159421672524,37572.25517916667,14044148.65669556,373.7904096979214
4704550,950,Wilson County,18351.01253,524.9746117976885,2610,0.1422264845459184,745,0.04059721493743648,84934000,4628.300474491583,76034000,4143.3136114805975,160968000,8771.614085972182,65585071.800000004,3511.1661116762143,0.40568796963531684,86701687.46000001,4641.666441458323,0.5363085010696476,152286759.26000002,8152.832553134537,17670.635874166666,6712528.306933847,379.8690864739696
